Data;PRECIPITACAO_TOTAL_MM;TEMP_AR_C;PCT_UMIDADE_RELATIVA_AR;VENTO_m_s
17/03/2021;0;19.9;92;1.4
17/03/2021;0;19.8;92;0.8
17/03/2021;0;20.9;88;0.9
17/03/2021;0;22.5;79;0.8
17/03/2021;0;24.9;69;1.7
17/03/2021;0;27.2;61;1.8
17/03/2021;0;27.9;54;2.9
17/03/2021;0;30.1;53;1.6
17/03/2021;0;31.5;50;2
17/03/2021;0;30;50;1.8
17/03/2021;0;29.7;55;2.1
17/03/2021;0;29;51;1
17/03/2021;0;25.1;84;2
17/03/2021;0;24.9;82;1.4
17/03/2021;0;23.8;90;1
17/03/2021;0.2;21.6;82;1.9
18/03/2021;0;21.6;79;0.8
18/03/2021;0;21;87;0.4
18/03/2021;0;21.5;86;1.7
18/03/2021;0;21.4;93;1.1
18/03/2021;0;21.7;91;0.9
18/03/2021;0;21.8;86;1.7
18/03/2021;0;21.6;90;1.1
18/03/2021;0;21.8;89;1.5
18/03/2021;1.4;20.9;97;1
18/03/2021;0.2;20.8;97;1.2
18/03/2021;0;20.7;96;1.7
18/03/2021;0;21.1;92;1.2
18/03/2021;0;22.9;85;1.8
18/03/2021;0;25.3;75;2.3
18/03/2021;0;25.6;70;2
18/03/2021;0;27.7;63;3
18/03/2021;0.2;25.6;67;2.1
18/03/2021;0;24.7;70;1.5
18/03/2021;0;23.6;79;1.6
18/03/2021;0;22.3;88;1.8
18/03/2021;0;22.2;93;1.3
18/03/2021;0.4;21.6;97;1.3
18/03/2021;0.4;20.4;96;0.8
18/03/2021;0.6;19.8;98;0.3
19/03/2021;0;19.6;98;0.9
19/03/2021;0;19.8;95;0.7
19/03/2021;0;19.6;97;0.4
19/03/2021;0;19.6;97;0.5
19/03/2021;0;19.9;95;0.5
19/03/2021;0;19.7;97;0.2
19/03/2021;0;19.5;97;0.4
19/03/2021;0;19.1;98;0.6
19/03/2021;0;19.2;98;1.4
19/03/2021;0;19;98;0.4
19/03/2021;0;19.6;99;1
19/03/2021;0;22.3;87;1.6
19/03/2021;0;22.1;86;1.2
19/03/2021;0;22.5;86;2
19/03/2021;0;24.4;77;1.8
19/03/2021;0;26.4;70;1.4
19/03/2021;0.2;26.8;70;2.1
19/03/2021;0;24.8;78;2.9
19/03/2021;0;24.7;82;3.1
19/03/2021;0;24.1;82;3.6
19/03/2021;0;23.4;83;2.3
19/03/2021;0;22.6;86;3.1
19/03/2021;0;21.6;92;2.2
19/03/2021;0;21.2;93;2
20/03/2021;0;21.4;92;1.9
20/03/2021;0;21.3;94;1.3
20/03/2021;0;21.3;94;1.5
20/03/2021;0;21;95;0.8
20/03/2021;0;21.1;93;1.5
20/03/2021;0;20.5;95;0.7
20/03/2021;0;20.1;97;0.6
20/03/2021;0;20.3;96;0.9
20/03/2021;0;20.1;97;0.5
20/03/2021;0;20.1;94;0.9
20/03/2021;0;21.1;88;1.5
20/03/2021;0;22;86;1.6
20/03/2021;0;22.9;82;1.4
20/03/2021;0;24.4;75;1.5
20/03/2021;0;26.3;66;1.8
20/03/2021;0;27.2;63;1.7
20/03/2021;0;27.2;70;2
20/03/2021;0;27.1;76;2.8
20/03/2021;0;25.4;82;4.1
20/03/2021;0;25;79;3.2
20/03/2021;0;23.5;83;3.6
20/03/2021;0;23.1;85;3.8
20/03/2021;0;22.6;88;3
20/03/2021;0;22;90;2.1
21/03/2021;0;21.2;93;1.6
21/03/2021;0;20.7;94;1.5
21/03/2021;0;20;97;0.8
21/03/2021;0;20.1;97;1.2
21/03/2021;0;19.6;98;0.7
21/03/2021;0;19.5;98;0.7
21/03/2021;0;19.2;98;0.7
21/03/2021;0;19;98;0.7
21/03/2021;0;19.2;98;0.3
21/03/2021;0;19.1;98;0.8
21/03/2021;0;20.3;93;1.1
21/03/2021;0;22.2;85;1.6
21/03/2021;0;23.8;77;1.7
21/03/2021;0;26;59;2.7
21/03/2021;0;27.7;53;2.2
21/03/2021;0;29.3;48;2.2
21/03/2021;0;30.6;49;1.4
21/03/2021;0;31.9;50;1.3
21/03/2021;0;30.1;46;1.2
21/03/2021;0;30.3;43;1.1
21/03/2021;0;27.1;72;1.7
21/03/2021;0;25.8;81;2.4
21/03/2021;0;24.8;83;2.5
21/03/2021;0;23.9;91;1.4
22/03/2021;0;23.1;93;0.6
22/03/2021;0;22.6;95;0.3
22/03/2021;0;24;79;0.7
22/03/2021;0;22.8;89;0.4
22/03/2021;0;21.8;94;0.4
22/03/2021;0;21.5;96;0.8
22/03/2021;0;21;97;0.2
22/03/2021;0;20.9;98;0.4
22/03/2021;0;20.8;98;0.5
22/03/2021;0;20.8;98;0.1
22/03/2021;0;21.7;99;0.4
22/03/2021;0;24.6;73;0.8
22/03/2021;0;25.7;68;0.8
22/03/2021;0;27.6;64;2
22/03/2021;0;28;61;2.4
22/03/2021;0;27.7;64;3.2
22/03/2021;0;27;69;3.3
22/03/2021;0;26.7;71;3.3
22/03/2021;0;27.3;71;3.3
22/03/2021;0;26.6;75;3.2
22/03/2021;0;24.5;83;2.9
22/03/2021;0;23.4;84;3.2
22/03/2021;0;22.7;87;3.3
22/03/2021;0;22;91;2.6
23/03/2021;0;22.1;91;2.4
23/03/2021;0;21.8;90;2.8
23/03/2021;0;21.2;87;1.7
23/03/2021;0;20.6;86;1.7
23/03/2021;0;19.9;93;0.9
23/03/2021;0;19.6;97;0.5
23/03/2021;0;19.3;98;0.5
23/03/2021;0;19.3;98;0.4
23/03/2021;0;19;97;0.2
23/03/2021;0;18.9;97;0.2
23/03/2021;0;20.1;94;0.6
23/03/2021;0;23;79;1
23/03/2021;0;24.7;70;1.3
23/03/2021;0;26.5;64;0.9
23/03/2021;0;28;55;1.3
23/03/2021;0;27.6;57;2
23/03/2021;0;28.1;52;2.1
23/03/2021;0;28.1;55;2
23/03/2021;0;28.8;;2
23/03/2021;0;26.8;73;3.5
23/03/2021;0;24.8;84;3.1
23/03/2021;0;23.5;88;3.4
23/03/2021;0;23;89;2.2
23/03/2021;0;22.3;89;2.7
24/03/2021;0;22.1;87;1.8
24/03/2021;0;21.6;89;1.8
24/03/2021;0;21.6;91;1.2
24/03/2021;0;20.8;93;0.6
24/03/2021;0;20.8;93;0.7
24/03/2021;0;20.6;96;0.8
24/03/2021;0;20.6;97;1.6
24/03/2021;0;20.7;95;1.9
24/03/2021;0;20.6;95;1
24/03/2021;0;20.6;96;1
24/03/2021;0;21.2;90;1.5
24/03/2021;0;23.3;79;1.8
24/03/2021;0;25.8;67;1.5
24/03/2021;0;28.1;60;0.9
24/03/2021;0;28.3;54;1.3
24/03/2021;0;27.6;59;2
24/03/2021;0;26.8;70;3.6
24/03/2021;0;27.5;67;3.5
24/03/2021;0;27.1;69;3.2
24/03/2021;0;27.1;55;3.7
24/03/2021;0;25.4;66;4.2
24/03/2021;0;23.2;79;3.2
24/03/2021;0;21.9;86;3.8
24/03/2021;0;21.3;88;3.3
25/03/2021;0;21.2;92;1.7
25/03/2021;0;21.2;92;1.8
25/03/2021;0;20.7;91;0.7
25/03/2021;0;20.1;93;2.3
25/03/2021;0;19.5;94;0.9
25/03/2021;0;19.8;94;1.1
25/03/2021;0;19.5;94;0.8
25/03/2021;0;19;97;0.6
25/03/2021;0;19;97;0.5
25/03/2021;0;19;97;0.8
25/03/2021;0;20.1;92;0.4
25/03/2021;0;22.3;85;0.9
25/03/2021;0;23.3;78;1
25/03/2021;0;25.2;71;1.3
25/03/2021;0;25.7;64;2
25/03/2021;0;26.5;62;2.2
25/03/2021;0;26.8;60;2.3
25/03/2021;0;27.4;61;2.9
25/03/2021;0;26.4;69;3.2
25/03/2021;0;25.1;76;3.8
25/03/2021;0;24;81;3.4
25/03/2021;0;23.1;85;2.7
25/03/2021;0;22.4;86;2.8
25/03/2021;0;22.2;86;1.7
26/03/2021;0;21.9;90;2.5
26/03/2021;0;21.4;91;2.2
26/03/2021;0;21.5;91;1.7
26/03/2021;0;21;93;0.7
26/03/2021;0;20.7;91;0.9
26/03/2021;0;21.1;88;0.7
26/03/2021;0;20.8;89;0.9
26/03/2021;0;20.7;94;0.6
26/03/2021;0;20.5;91;0.8
26/03/2021;0;21;87;1.2
26/03/2021;0;21.5;87;0.6
26/03/2021;0;22.3;83;1.3
26/03/2021;0;23.4;79;1.6
26/03/2021;0;24.7;71;1.6
26/03/2021;0;26.9;65;1.6
26/03/2021;0;27.9;56;2.1
26/03/2021;0;29.3;51;1.7
26/03/2021;0;30.8;45;1
26/03/2021;0;29.2;66;2.4
26/03/2021;0;25.2;85;3.1
26/03/2021;0;24.2;88;2.5
26/03/2021;0;22.9;91;2.5
26/03/2021;0;22.4;93;1.7
26/03/2021;0;21.9;95;1.1
27/03/2021;0;21.5;97;0.8
27/03/2021;0;21.3;98;0.9
27/03/2021;0;21.1;97;0.7
27/03/2021;0;21;96;1.7
27/03/2021;0;21;96;0.9
27/03/2021;0;20.4;97;0.5
27/03/2021;0;20.4;97;0.6
27/03/2021;0;19.9;98;0.7
27/03/2021;0;20;97;0.7
27/03/2021;0;19.8;98;0.6
27/03/2021;0;20.8;93;1
27/03/2021;0;22.8;83;1.6
27/03/2021;0;25.6;73;1.1
27/03/2021;0;27.4;60;1.9
27/03/2021;0;29.4;48;2.1
27/03/2021;0;31.4;45;1.2
27/03/2021;0;32.1;39;1
27/03/2021;0;31.8;39;1.6
27/03/2021;0;31.4;37;2.5
27/03/2021;0;28.6;66;3.6
27/03/2021;0;26.7;67;3
27/03/2021;0;25.3;78;2
27/03/2021;0;23.9;88;1.2
27/03/2021;0;23.7;89;1
28/03/2021;0;23.3;87;0.9
28/03/2021;0;23.2;90;0.8
28/03/2021;0;22.8;88;2.6
28/03/2021;1.4;20.9;94;1.7
28/03/2021;1.2;20;95;1
28/03/2021;0.2;19.9;95;1.8
28/03/2021;0;20.1;96;0.3
28/03/2021;0;20;96;0.6
28/03/2021;0;20.2;95;0.6
28/03/2021;0;20.4;93;0.4
28/03/2021;0;20.5;94;0.9
28/03/2021;0;23.2;77;1.7
28/03/2021;0;24.2;74;1.5
28/03/2021;0;25.5;67;1.6
28/03/2021;0.2;27.1;62;1.5
28/03/2021;0;30.1;48;1.3
28/03/2021;0;31;47;1.5
28/03/2021;0;31.1;51;1.4
28/03/2021;0;30.3;54;1
28/03/2021;0;31.4;47;1.6
28/03/2021;1.4;25.5;86;1.8
28/03/2021;0;24.1;77;1.8
28/03/2021;0;22.5;77;0.6
28/03/2021;0;22.6;73;1.1
29/03/2021;0;21.7;77;0.6
29/03/2021;0;21.2;82;0.3
29/03/2021;0;21.2;91;0.3
29/03/2021;0;21;91;0.4
29/03/2021;0;21.2;88;0.5
29/03/2021;0;21.2;90;1
29/03/2021;0;20.1;91;0.4
29/03/2021;0;19.8;91;1
29/03/2021;0;19.7;90;0.8
29/03/2021;0;19.7;90;0.6
29/03/2021;0;20.7;88;0.6
29/03/2021;0;23.4;75;0.9
29/03/2021;0;24.9;67;1.7
29/03/2021;0;27.4;61;1.2
29/03/2021;0;27.9;58;1.6
29/03/2021;0;27.8;58;1.6
29/03/2021;0;28.9;55;1.7
29/03/2021;0;26;68;2.1
29/03/2021;0.6;25.3;67;2.6
29/03/2021;0;27.8;56;2.2
29/03/2021;0;25.8;70;2.2
29/03/2021;0;24;91;2.5
29/03/2021;0;23.2;90;3.1
29/03/2021;10.6;21.8;98;1.4
30/03/2021;0;19.7;91;1
30/03/2021;0.2;18.8;96;3
30/03/2021;0;19.1;97;2.8
30/03/2021;0;19.2;97;1.5
30/03/2021;0;18.9;97;0.6
30/03/2021;0;18.9;96;0.9
30/03/2021;0;18.7;93;0.5
30/03/2021;0;18.6;94;0.6
30/03/2021;0.2;18.6;94;0.1
30/03/2021;0;19;92;0.6
30/03/2021;0;19.7;90;0.7
30/03/2021;0;22.6;74;1.3
30/03/2021;0;25.1;69;1.2
30/03/2021;0;27;63;1.2
30/03/2021;0;28.3;58;1.4
30/03/2021;0;26.4;60;1.3
30/03/2021;0;27.7;62;1.9
30/03/2021;0;26;73;2
30/03/2021;0;23.8;85;3.4
30/03/2021;6;19;89;3.4
30/03/2021;0;20.1;93;2.4
30/03/2021;4.2;19.3;93;2.9
30/03/2021;0.8;19.1;95;1.2
30/03/2021;0;18.5;98;0.7
31/03/2021;0.2;18.5;96;1.4
31/03/2021;0;18;98;0.2
31/03/2021;0;18.2;98;0.3
31/03/2021;0;18.2;97;0.4
31/03/2021;0;18.2;98;0.6
31/03/2021;0;18.1;98;0.9
31/03/2021;0;17.6;93;2.8
31/03/2021;0;17.5;91;1.8
31/03/2021;0;17.4;94;1.4
31/03/2021;0;17.7;93;0.9
31/03/2021;0.2;17.8;92;1
31/03/2021;0;18.5;86;1.2
31/03/2021;0;19.8;81;1.8
31/03/2021;0;20.2;78;1.6
31/03/2021;0;21.7;71;1.5
31/03/2021;0;22.3;64;1.6
31/03/2021;0;23;58;2.1
31/03/2021;0;23.1;64;1.7
31/03/2021;0;21.3;73;4.2
31/03/2021;0;20.8;76;3.9
31/03/2021;0;19.4;80;4.3
31/03/2021;0;18.5;85;3.6
31/03/2021;0;17.5;90;2.8
31/03/2021;0;17.1;93;2.3
01/04/2021;0;16.7;93;2.7
01/04/2021;0;16.6;92;2.2
01/04/2021;0;16.2;94;1.6
01/04/2021;0;16.2;93;1.8
01/04/2021;0;15.9;96;1.4
01/04/2021;0;15.4;96;0.8
01/04/2021;0;14.8;97;0.7
01/04/2021;0;15.3;98;0.4
01/04/2021;0;15.4;97;0.5
01/04/2021;0;14.8;97;0.4
01/04/2021;0;15.5;95;0.6
01/04/2021;0;17.9;80;1
01/04/2021;0;19;76;1.9
01/04/2021;0;21.2;69;1.3
01/04/2021;0;21.8;61;1.7
01/04/2021;0;23.4;53;1.9
01/04/2021;0;23.1;50;1.5
01/04/2021;0;22.8;62;1.8
01/04/2021;0;21.8;68;3.3
01/04/2021;0;21;74;4.1
01/04/2021;0;19.5;81;3.4
01/04/2021;0;18.4;85;3
01/04/2021;0;18;90;2.9
01/04/2021;0.8;17.4;96;2.8
02/04/2021;0.4;17.3;95;2.2
02/04/2021;0;17.2;96;3.2
02/04/2021;0.2;17.2;94;3
02/04/2021;0;17.3;95;2.3
02/04/2021;0.6;16.7;97;1.6
02/04/2021;0;17;96;1.8
02/04/2021;0;17;95;2
02/04/2021;0;16.8;96;0.8
02/04/2021;0;16.5;96;0.8
02/04/2021;0;16.5;96;1.1
02/04/2021;0.4;16;93;1.7
02/04/2021;0;17.7;80;1.7
02/04/2021;0;19.5;75;2
02/04/2021;0;21;69;2.7
02/04/2021;0;20.9;70;2.4
02/04/2021;0;21.5;67;2.3
02/04/2021;0;22.1;64;2.9
02/04/2021;0;21.9;64;2.8
02/04/2021;0;22.1;69;2.7
02/04/2021;0;21.4;71;3.2
02/04/2021;0;20.2;79;3
02/04/2021;0;18.9;85;3.6
02/04/2021;0;18.2;90;3.3
02/04/2021;0;18.2;91;2.4
03/04/2021;0;17.8;92;2.3
03/04/2021;0;17.4;95;1.4
03/04/2021;0;17.4;94;1.7
03/04/2021;0;17.4;94;1.1
03/04/2021;0;16.9;97;1.3
03/04/2021;0;16.2;98;0.5
03/04/2021;0;16.2;98;0.4
03/04/2021;0;15.9;98;0.3
03/04/2021;0;16.2;98;0.6
03/04/2021;0;16.6;98;0.7
03/04/2021;0;17.2;98;0.5
03/04/2021;0;18.8;84;0.7
03/04/2021;0.2;19.7;78;1.6
03/04/2021;0;21.6;72;1.3
03/04/2021;0;22.3;70;1.8
03/04/2021;0;23.2;67;2.4
03/04/2021;0;23.5;71;2.2
03/04/2021;0;22.9;73;3.5
03/04/2021;0;22.5;76;3.2
03/04/2021;0;21;81;3.9
03/04/2021;0;20.1;87;2.9
03/04/2021;0;19.6;89;3.6
03/04/2021;0;19.2;91;3
03/04/2021;0;19.2;90;2.7
04/04/2021;0;19;91;2.8
04/04/2021;0;18.6;93;2.6
04/04/2021;0;18.2;92;1.5
04/04/2021;0;17.5;91;0.9
04/04/2021;0;17.7;91;1.1
04/04/2021;0;17.7;92;1.2
04/04/2021;0;17.1;92;0.7
04/04/2021;0;16.7;93;0.9
04/04/2021;0;17.3;91;1.6
04/04/2021;0;17;94;1.1
04/04/2021;0;17.7;94;1.5
04/04/2021;0;18.7;89;2.3
04/04/2021;0;19.9;84;1.8
04/04/2021;0;20.2;81;2.5
04/04/2021;0;22.3;70;3.2
04/04/2021;0;22;71;4
04/04/2021;0;22.2;73;3.6
04/04/2021;0;22.1;68;4.8
04/04/2021;0;22;70;3.6
04/04/2021;0;21;76;3.7
04/04/2021;0;20.4;78;3.9
04/04/2021;0;18.4;91;3.4
04/04/2021;0;18.7;89;3.2
04/04/2021;0;18.6;89;3.2
05/04/2021;0;18.7;90;2.8
05/04/2021;0;18.4;94;3.5
05/04/2021;0;18.3;93;3.4
05/04/2021;0;18.1;94;2.8
05/04/2021;0;18;92;2.5
05/04/2021;0;18.1;92;1.9
05/04/2021;0;17.8;94;2.1
05/04/2021;0;17.6;93;1.3
05/04/2021;0;17.8;91;1.7
05/04/2021;0;17.3;95;1.9
05/04/2021;0;17.8;92;1.7
05/04/2021;0;19.6;81;2.2
05/04/2021;0;20.7;73;2
05/04/2021;0;21.9;70;2.9
05/04/2021;0;22.5;71;3
05/04/2021;0;22.6;67;3.7
05/04/2021;0;22.2;68;4.7
05/04/2021;0;23;68;3.3
05/04/2021;0;22.5;70;3.7
05/04/2021;0;22;75;3.7
05/04/2021;0;20.7;81;4.2
05/04/2021;0;19.3;89;3.7
05/04/2021;0;19;90;2.7
05/04/2021;0;19.3;91;2.2
06/04/2021;0;19;90;2.8
06/04/2021;0;18.6;92;1.8
06/04/2021;0;18;94;1.6
06/04/2021;0;17.7;96;1.4
06/04/2021;0;17.5;97;1.3
06/04/2021;0;17.4;96;1.5
06/04/2021;0;17.4;91;1.4
06/04/2021;0;17.4;90;1.2
06/04/2021;0;17.6;89;1.2
06/04/2021;0;17.5;90;1.2
06/04/2021;0;17.9;89;1.3
06/04/2021;0;18.7;85;1.6
06/04/2021;0;21;73;2.3
06/04/2021;0;21;71;1.7
06/04/2021;0;21.1;78;1.4
06/04/2021;0;21.2;77;1.5
06/04/2021;0;22;73;1.8
06/04/2021;0;22.3;70;0.9
06/04/2021;0;22.3;76;1.7
06/04/2021;0;21.1;85;2.1
06/04/2021;0;20.3;89;2.2
06/04/2021;13.4;16.9;98;3.1
06/04/2021;7.2;17.4;98;
06/04/2021;0.4;18;98;
07/04/2021;0;18.1;95;
07/04/2021;0;18.1;97;
07/04/2021;0;18.2;97;
07/04/2021;0;18.1;97;
07/04/2021;0;18;97;
07/04/2021;0;17.7;95;
07/04/2021;0;17.7;95;
07/04/2021;0;17.8;95;
07/04/2021;0;17.9;95;
07/04/2021;0;17.7;95;
07/04/2021;0;18.1;93;
07/04/2021;0;19.5;86;
07/04/2021;0;20.4;80;
07/04/2021;0;20.8;76;
07/04/2021;0;22;74;
07/04/2021;0;22.5;74;
07/04/2021;0;22.6;71;
07/04/2021;0;22.6;69;
07/04/2021;0;22.1;76;
07/04/2021;0;21.5;77;
07/04/2021;0;20.3;86;
07/04/2021;0;19.5;88;
07/04/2021;0;19.3;88;
07/04/2021;0;19.1;89;
08/04/2021;0;18.7;88;
08/04/2021;0;18.5;91;
08/04/2021;0;18.1;93;
08/04/2021;0;18;93;
08/04/2021;0;18.3;91;
08/04/2021;0;17.9;90;
08/04/2021;0;17.8;87;
08/04/2021;0;17.7;86;
08/04/2021;0;17.6;88;
08/04/2021;0;17.4;88;
08/04/2021;0;17.6;86;
08/04/2021;0;18.9;78;
08/04/2021;0;20.4;71;
08/04/2021;0;21.9;58;
08/04/2021;0;22.6;54;
08/04/2021;0;23.6;57;
08/04/2021;0;23.2;60;
08/04/2021;0;22.3;65;
08/04/2021;0;21.8;72;
08/04/2021;0;21.1;73;
08/04/2021;0;20.6;80;
08/04/2021;0;19.2;86;
08/04/2021;0;19;91;
08/04/2021;0;19;91;
09/04/2021;0;18.7;92;
09/04/2021;0;18.4;93;
09/04/2021;0;18.1;95;
09/04/2021;0;17.9;96;
09/04/2021;0;17.4;97;
09/04/2021;0;17.2;97;
09/04/2021;0;16.8;96;
09/04/2021;0;16.4;95;
09/04/2021;0;16.6;93;
09/04/2021;0;16.3;96;
09/04/2021;0.2;17;91;
09/04/2021;0;17.6;88;
09/04/2021;0;18.6;84;
09/04/2021;0;21;70;
09/04/2021;0;23.2;64;
09/04/2021;0;24.1;60;
09/04/2021;0;25.1;52;
09/04/2021;0;26.5;42;
09/04/2021;0;25.9;47;
09/04/2021;0;23.7;67;
09/04/2021;0;22;80;
09/04/2021;0;20.8;86;
09/04/2021;0;19.5;94;
09/04/2021;0;19.2;95;
10/04/2021;0;18.9;94;
10/04/2021;0;18.7;97;
10/04/2021;0;18.1;98;
10/04/2021;0;17.9;98;
10/04/2021;0;17.7;98;
10/04/2021;0;18.8;85;
10/04/2021;0;18.9;83;
10/04/2021;0;18.3;85;
10/04/2021;0;17.8;87;
10/04/2021;0;17.4;89;
10/04/2021;0;18;86;
10/04/2021;0;20.2;78;
10/04/2021;0;22.1;71;
10/04/2021;0;24.8;56;
10/04/2021;0;25.6;45;
10/04/2021;0;26.8;43;
10/04/2021;0;27.2;43;
10/04/2021;0;28.1;41;
10/04/2021;0;28.6;42;
10/04/2021;0;27;44;
10/04/2021;0;22.9;74;
10/04/2021;0;21.7;74;
10/04/2021;0;20.8;84;
10/04/2021;0;20.1;90;
11/04/2021;0;19.4;92;
11/04/2021;0;18.4;92;
11/04/2021;0;18.5;90;
11/04/2021;0;19.6;82;
11/04/2021;0;19.2;77;
11/04/2021;0;18.2;80;
11/04/2021;0;18.5;78;
11/04/2021;0;17.2;87;
11/04/2021;0;17.2;94;
11/04/2021;0;17.2;89;
11/04/2021;0;18.4;78;
11/04/2021;0;19.9;72;
11/04/2021;0;22.5;66;
11/04/2021;0;25.1;55;
11/04/2021;0;26.4;44;
11/04/2021;0;28;43;
11/04/2021;0;28.2;44;
11/04/2021;0;28.6;43;
11/04/2021;0;29.2;40;
11/04/2021;0;28.4;43;
11/04/2021;0;25.5;49;
11/04/2021;0;23.9;51;
11/04/2021;0;22.9;57;
11/04/2021;0;21.8;60;
12/04/2021;0;22;61;
12/04/2021;0;20.6;74;
12/04/2021;0;19.9;77;
12/04/2021;0;18.9;83;
12/04/2021;0;18.4;85;
12/04/2021;0;18.1;75;
12/04/2021;0;17.9;74;
12/04/2021;0;17.6;75;
12/04/2021;0;17.2;77;
12/04/2021;0;17.2;78;
12/04/2021;0;17.5;79;
12/04/2021;0;21.3;62;
12/04/2021;0;25.2;54;
12/04/2021;0;27.5;46;
12/04/2021;0;27.9;47;
12/04/2021;0;26;52;
12/04/2021;0;25.4;67;
12/04/2021;0;26;67;
12/04/2021;0;24.1;77;
12/04/2021;0;22.2;85;
12/04/2021;0;21.3;90;
12/04/2021;0;20.3;94;
12/04/2021;0;20.1;94;
12/04/2021;0;19.7;97;
13/04/2021;0;18.8;96;
13/04/2021;0;18.8;96;
13/04/2021;0;18.9;97;
13/04/2021;0;18.7;96;
13/04/2021;0;18.3;97;
13/04/2021;0;18.3;95;
13/04/2021;0;18.3;96;
13/04/2021;0;17.9;98;
13/04/2021;0;17.8;97;
13/04/2021;0;17.7;94;
13/04/2021;0;17.6;93;
13/04/2021;0;19.3;81;
13/04/2021;0;20;79;
13/04/2021;0;19;90;
13/04/2021;0;18.8;86;
13/04/2021;0;19.6;76;
13/04/2021;0;19.8;76;
13/04/2021;0;19.4;75;
13/04/2021;0;18.8;75;
13/04/2021;0;18.6;80;
13/04/2021;0;18.4;82;
13/04/2021;0;18.1;83;
13/04/2021;0;17.6;85;
13/04/2021;0;17.1;91;
14/04/2021;0.6;16.6;97;
14/04/2021;0.6;16.9;97;
14/04/2021;0.6;16.7;97;
14/04/2021;0;16.6;96;
14/04/2021;0;16.2;95;
14/04/2021;0;16.2;95;
14/04/2021;0;16.2;93;
14/04/2021;0;16;93;
14/04/2021;0;15.7;93;
14/04/2021;0;15.3;94;
14/04/2021;0;16.2;89;
14/04/2021;0;17.9;84;
14/04/2021;0;18.5;77;
14/04/2021;0;19.3;69;
14/04/2021;0;20.3;65;
14/04/2021;0;19.9;67;
14/04/2021;0;20.7;68;
14/04/2021;0;20.4;74;
14/04/2021;0;19.9;75;
14/04/2021;0;19.1;81;
14/04/2021;0;18.6;84;
14/04/2021;0;17.9;87;
14/04/2021;0;17.4;89;
14/04/2021;0;17.5;90;
15/04/2021;0;17.4;88;
15/04/2021;0;17.5;89;
15/04/2021;0;16.8;88;
15/04/2021;0;16.6;91;
15/04/2021;0;16.6;89;
15/04/2021;0;17;90;
15/04/2021;0;17;90;
15/04/2021;0;17.1;91;
15/04/2021;0;17.2;89;
15/04/2021;0;17;90;
15/04/2021;0;17.2;84;
15/04/2021;0;18.6;75;
15/04/2021;0;19.9;72;
15/04/2021;0;21;67;
15/04/2021;0;21.6;62;
15/04/2021;0;21.7;67;
15/04/2021;0;22.8;63;
15/04/2021;0;21.9;69;
15/04/2021;0;21.5;72;
15/04/2021;0;20.3;79;
15/04/2021;0;19.1;86;
15/04/2021;0;18.7;88;
15/04/2021;0;18.6;89;
15/04/2021;0;17.7;89;
16/04/2021;0;17.6;91;
16/04/2021;0;17.2;92;
16/04/2021;0;17;95;
16/04/2021;0;16.8;96;
16/04/2021;0;16.4;96;
16/04/2021;0;16.1;96;
16/04/2021;0;15.8;95;
16/04/2021;0;16.5;87;
16/04/2021;0;16.6;88;
16/04/2021;0;16.7;88;
16/04/2021;0;16.9;87;
16/04/2021;0;17.2;85;
16/04/2021;0;19.2;77;
16/04/2021;0;20.4;73;
16/04/2021;0;21.3;70;
16/04/2021;0;22.3;65;
16/04/2021;0;23.8;59;
16/04/2021;0;24.5;58;
16/04/2021;0;23.7;66;
16/04/2021;0;22.8;72;
16/04/2021;0;21.1;81;
16/04/2021;0;19.9;85;
16/04/2021;0;19.1;90;
16/04/2021;0;18.7;91;
17/04/2021;0;18.2;95;
17/04/2021;0;17.4;97;
17/04/2021;0;17.6;98;
17/04/2021;0;17.6;98;
17/04/2021;0;17.5;98;
17/04/2021;0;18.4;84;
17/04/2021;0;18.7;79;
17/04/2021;0;18.4;81;
17/04/2021;0;18.5;80;
17/04/2021;0;18.4;80;
17/04/2021;0;18.4;81;
17/04/2021;0;18.9;80;
17/04/2021;0;21.2;73;
17/04/2021;0;21.9;65;
17/04/2021;0;22.7;62;
17/04/2021;0;24.2;56;
17/04/2021;0;24.9;52;
17/04/2021;0;24.2;56;
17/04/2021;0;23.8;59;
17/04/2021;0;23.5;58;
17/04/2021;0;22.6;63;
17/04/2021;0;19.9;81;
17/04/2021;1.2;19.1;97;
17/04/2021;4.4;18.3;97;
18/04/2021;1.4;18.4;97;
18/04/2021;3.6;18.4;98;
18/04/2021;0.4;18.1;97;
18/04/2021;13.6;17.6;98;
18/04/2021;2;17.1;98;
18/04/2021;2.6;16.9;98;
18/04/2021;0.4;17.4;98;
18/04/2021;0;16.9;98;
18/04/2021;0;17.1;98;
18/04/2021;0;16.9;98;
18/04/2021;0;16.9;98;
18/04/2021;0;17.2;98;
18/04/2021;0;19.1;88;
18/04/2021;0;20.4;85;
18/04/2021;0;21.3;77;
18/04/2021;0;21.2;80;
18/04/2021;2.8;21.2;88;
18/04/2021;0;23;73;
18/04/2021;0;22.5;71;
18/04/2021;0;22.1;72;
18/04/2021;0;19.7;85;
18/04/2021;0;18.6;90;
18/04/2021;0;17.9;91;
18/04/2021;0;17.5;97;
19/04/2021;0.2;17.5;95;
19/04/2021;0;17.2;94;
19/04/2021;0;16.9;97;
19/04/2021;0.2;17;97;
19/04/2021;0;16.8;97;
